_id,name,fileName,url,thumbnailUrl,fileId,filePath,folder,mimeType,extension,size,width,height,alt,caption,focalPoint.x,focalPoint.y,contentHash,uploadedBy,deletedAt,deletedBy,external,originalUrl,createdAt,updatedAt,__v
6a606a0bee5ababd488de241,faculty5,faculty5-2429702b.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/faculty/faculty5-2429702b.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/faculty/faculty5-2429702b.jpg,6a606a0b5c7cd75eb8b74b03,/careerveda/faculty/faculty5-2429702b.jpg,/careerveda/faculty,image/jpeg,jpg,47542,857,1117,,,0.5,0.5,ca9f3185f2877aedc342901cdcfd70bf3a387fb919b89712cad85b06842dbcde,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/faculty5.jpeg,2026-07-22T06:58:19.300Z,2026-07-22T06:58:19.300Z,0
6a606a0dee5ababd488de246,faculty6,faculty6-d366f6dd.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/faculty/faculty6-d366f6dd.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/faculty/faculty6-d366f6dd.jpg,6a606a0d5c7cd75eb8b750f0,/careerveda/faculty/faculty6-d366f6dd.jpg,/careerveda/faculty,image/jpeg,jpg,8976,432,315,,,0.5,0.5,55b3bde1aa30b01d2ecd5982a12cf3e33c10df1e2c990284b61e15725b6ecf04,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/faculty6.jpeg,2026-07-22T06:58:21.063Z,2026-07-22T06:58:21.063Z,0
6a606a0eee5ababd488de24b,faculty7,faculty7-0548a4b9.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/faculty/faculty7-0548a4b9.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/faculty/faculty7-0548a4b9.jpg,6a606a0e5c7cd75eb8b75670,/careerveda/faculty/faculty7-0548a4b9.jpg,/careerveda/faculty,image/jpeg,jpg,40854,882,1280,,,0.5,0.5,1363dce4c8e418bd00ad834699358d062efd34ee632c90660c9354781e4716fa,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/faculty7.jpeg,2026-07-22T06:58:22.727Z,2026-07-22T06:58:22.727Z,0
6a606a10ee5ababd488de250,faculty8,faculty8-65907da2.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/faculty/faculty8-65907da2.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/faculty/faculty8-65907da2.jpg,6a606a105c7cd75eb8b75b61,/careerveda/faculty/faculty8-65907da2.jpg,/careerveda/faculty,image/jpeg,jpg,32756,861,842,,,0.5,0.5,685eccfdfff30497ca7b3340644f8c122e76b12c78798acdfd57a34f06b500db,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/faculty8.jpeg,2026-07-22T06:58:24.496Z,2026-07-22T06:58:24.496Z,0
6a606a12ee5ababd488de255,Screenshot 2026-07-16 171225,Screenshot-2026-07-16-171225-596ad29f.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/faculty/Screenshot-2026-07-16-171225-596ad29f.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/faculty/Screenshot-2026-07-16-171225-596ad29f.jpg,6a606a125c7cd75eb8b76256,/careerveda/faculty/Screenshot-2026-07-16-171225-596ad29f.jpg,/careerveda/faculty,image/jpeg,jpg,28806,907,823,,,0.5,0.5,0317d690031bd41f101d7be196ac3d2a8cf398a18ee3a19708ef1c58fe323774,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Screenshot%202026-07-16%20171225.png,2026-07-22T06:58:26.278Z,2026-07-22T06:58:26.278Z,0
6a606a14ee5ababd488de25b,Achiever1,Achiever1-4e81fee0.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Achiever1-4e81fee0.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Achiever1-4e81fee0.jpg,6a606a145c7cd75eb8b772a1,/careerveda/alumni/Achiever1-4e81fee0.jpg,/careerveda/alumni,image/jpeg,jpg,18688,402,520,,,0.5,0.5,a0a5b0aa6e6f97f2aad0b09f92b1dc4836d42384be8ebd0ac0f84b7609e99ea1,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Achiever1.jpeg,2026-07-22T06:58:28.075Z,2026-07-22T06:58:28.075Z,0
6a606a15ee5ababd488de260,SYED ARIF,SYED-ARIF-b2eea077.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/SYED-ARIF-b2eea077.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/SYED-ARIF-b2eea077.jpg,6a606a155c7cd75eb8b77b2e,/careerveda/alumni/SYED-ARIF-b2eea077.jpg,/careerveda/alumni,image/jpeg,jpg,88800,1600,1064,,,0.5,0.5,e498318fad139ee2a22dd626e544c89ad8fc5235c1a05b9b53a675792502dade,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/SYED%20ARIF.jpeg,2026-07-22T06:58:29.931Z,2026-07-22T06:58:29.931Z,0
6a606a17ee5ababd488de265,Achiever5,Achiever5-09021396.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Achiever5-09021396.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Achiever5-09021396.jpg,6a606a175c7cd75eb8b781c2,/careerveda/alumni/Achiever5-09021396.jpg,/careerveda/alumni,image/jpeg,jpg,69648,1254,1254,,,0.5,0.5,00048ccd716ed1320b021799a6d80ef8ee7811c10ea9a55eda480bfaaeedbf15,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Achiever5.jpeg,2026-07-22T06:58:31.865Z,2026-07-22T06:58:31.865Z,0
6a606a19ee5ababd488de26a,Achiever4,Achiever4-9d672823.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Achiever4-9d672823.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Achiever4-9d672823.jpg,6a606a195c7cd75eb8b78d55,/careerveda/alumni/Achiever4-9d672823.jpg,/careerveda/alumni,image/jpeg,jpg,66204,1254,1254,,,0.5,0.5,6c983837be180b195af5120f373f989f8638bea29f9079e2756e2e780c12cb9b,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Achiever4.jpeg,2026-07-22T06:58:33.749Z,2026-07-22T06:58:33.749Z,0
6a606a1bee5ababd488de26f,Achiever2,Achiever2-3a2e0a3b.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Achiever2-3a2e0a3b.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Achiever2-3a2e0a3b.jpg,6a606a1b5c7cd75eb8b796b6,/careerveda/alumni/Achiever2-3a2e0a3b.jpg,/careerveda/alumni,image/jpeg,jpg,85294,753,863,,,0.5,0.5,8f0fa7b358ae68792676568602980c9f7eab0746fe645ec8e25381f5ae3cd0f6,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Achiever2.jpeg,2026-07-22T06:58:35.551Z,2026-07-22T06:58:35.551Z,0
6a606a1dee5ababd488de274,Achiever3,Achiever3-7a90ad07.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Achiever3-7a90ad07.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Achiever3-7a90ad07.jpg,6a606a1d5c7cd75eb8b7a075,/careerveda/alumni/Achiever3-7a90ad07.jpg,/careerveda/alumni,image/jpeg,jpg,53158,1254,1254,,,0.5,0.5,02eaf92e60cbc22d81158d31c482c701b288490e03a4073efc58d71d9e0b0d1f,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Achiever3.jpeg,2026-07-22T06:58:37.450Z,2026-07-22T06:58:37.450Z,0
6a606a1fee5ababd488de279,Achiever8,Achiever8-1a1454dd.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Achiever8-1a1454dd.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Achiever8-1a1454dd.jpg,6a606a1f5c7cd75eb8b7a842,/careerveda/alumni/Achiever8-1a1454dd.jpg,/careerveda/alumni,image/jpeg,jpg,66236,1024,1536,,,0.5,0.5,21d9c002bbaabe3e87e3b23d1b1af436550578a572540a981a2054dc4316103d,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Achiever8.jpeg,2026-07-22T06:58:39.313Z,2026-07-22T06:58:39.313Z,0
6a606a21ee5ababd488de27e,Achiever9,Achiever9-ac333547.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Achiever9-ac333547.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Achiever9-ac333547.jpg,6a606a215c7cd75eb8b7b3a9,/careerveda/alumni/Achiever9-ac333547.jpg,/careerveda/alumni,image/jpeg,jpg,48386,1024,1352,,,0.5,0.5,d5efca0eb7547d146cadd0f120980ee24bc751b3a4cfc03876c3a9c031dfef90,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Achiever9.jpeg,2026-07-22T06:58:41.223Z,2026-07-22T06:58:41.223Z,0
6a606a23ee5ababd488de283,Achiever11jpeg,Achiever11jpeg-79c014b5.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Achiever11jpeg-79c014b5.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Achiever11jpeg-79c014b5.jpg,6a606a235c7cd75eb8b7bc3c,/careerveda/alumni/Achiever11jpeg-79c014b5.jpg,/careerveda/alumni,image/jpeg,jpg,49780,1086,1448,,,0.5,0.5,0e083319ddca418453969f1e1e37d3b8e1af18cd3eac7edcfbfd3880cb33d8d1,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Achiever11jpeg.jpeg,2026-07-22T06:58:43.149Z,2026-07-22T06:58:43.149Z,0
6a606a24ee5ababd488de288,Achiever12jpeg,Achiever12jpeg-295bcdbc.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Achiever12jpeg-295bcdbc.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Achiever12jpeg-295bcdbc.jpg,6a606a245c7cd75eb8b7cde9,/careerveda/alumni/Achiever12jpeg-295bcdbc.jpg,/careerveda/alumni,image/jpeg,jpg,18794,720,480,,,0.5,0.5,39de7acd4e4bdf73aed88321fe5733b103c514d4550d8c61dc83489df5895b98,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Achiever12jpeg.jpeg,2026-07-22T06:58:44.909Z,2026-07-22T06:58:44.909Z,0
6a606a26ee5ababd488de28d,Riya Malhotra,Riya-Malhotra-877ecf3a.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Riya-Malhotra-877ecf3a.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Riya-Malhotra-877ecf3a.jpg,6a606a265c7cd75eb8b7d917,/careerveda/alumni/Riya-Malhotra-877ecf3a.jpg,/careerveda/alumni,image/jpeg,jpg,27196,751,794,,,0.5,0.5,2f9b7feb09b9eb5479cde028afe29ba2ef562e16b6d620313cb01a2feabfe5f3,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Riya%20Malhotra.png,2026-07-22T06:58:46.722Z,2026-07-22T06:58:46.722Z,0
6a606a28ee5ababd488de292,Niharika Verma,Niharika-Verma-1a611215.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Niharika-Verma-1a611215.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Niharika-Verma-1a611215.jpg,6a606a285c7cd75eb8b7df0e,/careerveda/alumni/Niharika-Verma-1a611215.jpg,/careerveda/alumni,image/jpeg,jpg,38416,607,800,,,0.5,0.5,227cc1885f39db44aa2847d93f86a1d7f8b49f24ea05a51db7a69d20a51705fa,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Niharika%20Verma.png,2026-07-22T06:58:48.637Z,2026-07-22T06:58:48.637Z,0
6a606a2aee5ababd488de297,Sanya Kapoor,Sanya-Kapoor-964e07e6.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Sanya-Kapoor-964e07e6.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Sanya-Kapoor-964e07e6.jpg,6a606a2a5c7cd75eb8b7e431,/careerveda/alumni/Sanya-Kapoor-964e07e6.jpg,/careerveda/alumni,image/jpeg,jpg,39424,590,790,,,0.5,0.5,4611df838fec52fdb2aa1e89a2a97e4d6acf6b0a063e00fe573930ab77002bb5,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Sanya%20Kapoor.png,2026-07-22T06:58:50.477Z,2026-07-22T06:58:50.477Z,0
6a606a2cee5ababd488de29c,Arjun Mehta,Arjun-Mehta-743badce.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Arjun-Mehta-743badce.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Arjun-Mehta-743badce.jpg,6a606a2c5c7cd75eb8b7ea0c,/careerveda/alumni/Arjun-Mehta-743badce.jpg,/careerveda/alumni,image/jpeg,jpg,36142,329,796,,,0.5,0.5,2ce989e832679add30355617c962e935ea3c6cfd746c7b15d3a147a62115260e,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Arjun%20Mehta.png,2026-07-22T06:58:52.274Z,2026-07-22T06:58:52.274Z,0
6a606a2eee5ababd488de2a1,Achiever13,Achiever13-13af87cb.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Achiever13-13af87cb.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Achiever13-13af87cb.jpg,6a606a2e5c7cd75eb8b7f042,/careerveda/alumni/Achiever13-13af87cb.jpg,/careerveda/alumni,image/jpeg,jpg,25926,470,794,,,0.5,0.5,2d18fb2882bc039a5d3dcaddd2601c35826abaea507be45fda22cd1a36ac9316,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Achiever13.png,2026-07-22T06:58:54.091Z,2026-07-22T06:58:54.091Z,0
6a606a30ee5ababd488de2a6,Achiever7,Achiever7-4f504cd7.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Achiever7-4f504cd7.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Achiever7-4f504cd7.jpg,6a606a305c7cd75eb8b7f590,/careerveda/alumni/Achiever7-4f504cd7.jpg,/careerveda/alumni,image/jpeg,jpg,99662,1194,1600,,,0.5,0.5,c30318025b2941b8d475e05da9091ee4ce0d16b6f11f9d5a0858a05063445545,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Achiever7.jpeg,2026-07-22T06:58:56.024Z,2026-07-22T06:58:56.024Z,0
6a606a31ee5ababd488de2ab,Achiever10,Achiever10-4a35da07.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/alumni/Achiever10-4a35da07.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/alumni/Achiever10-4a35da07.jpg,6a606a315c7cd75eb8b7fc45,/careerveda/alumni/Achiever10-4a35da07.jpg,/careerveda/alumni,image/jpeg,jpg,53604,1254,1254,,,0.5,0.5,348367bf2b9c4d87c8dcb0b46ede9a5ac1c434186387e3899c6978a2cc3201e6,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Achiever10.jpeg,2026-07-22T06:58:57.860Z,2026-07-22T06:58:57.860Z,0
6a606f669d2ffd32c2f52904,careervedalogo,careervedalogo-47722bb3.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/brand/careervedalogo-47722bb3.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/brand/careervedalogo-47722bb3.jpg,6a606f665c7cd75eb8f880fe,/careerveda/brand/careervedalogo-47722bb3.jpg,/careerveda/brand,image/jpeg,jpg,6656,376,219,,,0.5,0.5,b96a334e466d425f14872e44f2306f5d6dcd99a5a5ce80e37a7b40d0e0f1de4c,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/website/careervedalogo.png,2026-07-22T07:21:10.366Z,2026-07-22T07:21:10.366Z,0
6a606f689d2ffd32c2f52908,cvfavicon,cvfavicon-039eb18e.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/brand/cvfavicon-039eb18e.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/brand/cvfavicon-039eb18e.jpg,6a606f685c7cd75eb8f89908,/careerveda/brand/cvfavicon-039eb18e.jpg,/careerveda/brand,image/jpeg,jpg,1926,145,143,,,0.5,0.5,f45d8a900b5b51bd9dae4c733372524580f5498f9779c1b2911dbf599abf1449,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/website/cvfavicon.png,2026-07-22T07:21:12.084Z,2026-07-22T07:21:12.084Z,0
